Elapsed time (s),Therm 1 Temp (C),Therm 2 Temp (C),Battery Voltage (V),Payload Current (A),Sun Angle (degrees)
1778.4,38.173,39.403,8.766,0.02,28.8
1778.5,38.173,39.403,8.208,1.255,28.8
1778.6,39.569,39.403,8.188,1.175,28.8
1778.7,38.173,39.513,8.417,0.01,28.8
1778.8,38.173,39.403,8.198,1.245,28.8
1779,36.823,39.403,8.178,1.255,28.8
1779,38.173,39.403,9.284,0.508,28.8
1779.1,38.173,39.403,8.208,1.255,28.8
1779.2,38.918,39.403,8.188,1.185,28.8
1779.4,38.173,39.403,8.188,1.245,28.8
1779.4,37.544,39.403,8.796,1.524,28.8
1779.6,38.173,39.403,8.198,1.225,28.8
1779.7,38.173,39.403,8.517,1.434,28.8
1779.7,38.173,39.403,8.188,1.245,28.8
1779.9,38.173,39.403,8.178,1.245,28.8
1780,38.173,39.513,9.234,0.548,28.8
1780.1,38.173,39.956,8.676,0.11,28.8
1780.2,38.173,39.513,9.154,0.837,28.8
1780.3,38.173,39.403,8.198,1.245,28.8
1780.4,38.173,39.403,8.178,1.245,28.8
1780.5,38.173,39.403,8.188,1.245,28.8
1780.6,38.173,39.403,8.188,1.245,28.8
1780.7,36.823,39.403,8.178,1.255,28.8
1780.8,38.173,39.403,8.596,0.11,28.8
1780.9,38.173,39.513,8.208,1.255,28.8
1781,39.678,39.403,8.198,1.185,28.8
1781.1,38.173,39.956,8.188,1.175,28.8
1781.2,38.173,39.403,8.278,1.325,28.8
1781.3,38.173,39.403,8.188,1.245,28.8
1781.4,40.008,39.403,9.234,0.08,28.8
1781.5,38.173,39.403,8.377,0.09,28.8
1781.6,38.173,39.184,8.178,1.165,28.8
1781.7,38.173,39.403,8.447,1.494,28.8
1781.8,38.918,39.403,8.178,1.106,28.8
1781.9,38.173,39.513,8.596,1.454,28.8
1782,38.173,39.403,8.208,1.255,28.8
1782.1,38.173,37.367,8.188,1.255,28.8
1782.2,38.173,39.513,8.198,1.235,28.8
1782.4,38.173,39.513,8.188,1.245,28.8
1782.5,38.173,38.319,8.168,1.245,28.8
1782.5,38.278,39.513,8.238,1.275,28.8
1782.7,38.173,41.201,8.198,1.255,28.8
1782.8,39.351,39.513,8.407,1.454,28.8
1782.9,38.173,39.513,8.168,1.245,28.8
1783,39.788,39.513,8.178,1.215,28.8
1783.1,38.173,39.513,8.198,1.245,28.8
1783.2,39.788,39.513,8.168,1.255,28.8
1783.3,38.173,39.956,8.178,1.165,28.8
1783.4,38.173,39.513,8.437,0.299,28.8
1783.5,38.173,39.513,8.198,1.245,28.8
1783.6,37.753,39.513,8.198,1.255,28.8
1783.7,38.173,39.513,8.188,1.245,28.8
1783.8,38.173,39.513,8.168,1.245,28.8
1783.9,38.173,39.513,8.188,1.255,28.8
1784,38.173,39.513,8.935,0.209,28.8
1784.1,38.173,39.513,8.198,1.126,28.8
1784.2,38.173,39.513,8.178,1.245,28.8
1784.3,36.416,39.513,8.178,1.245,28.8
1784.4,38.173,39.513,9.234,0.249,28.8
1784.5,38.173,39.513,8.208,1.255,28.8
1784.6,39.678,39.513,8.178,1.245,28.8
1784.7,38.173,39.513,8.188,1.245,28.8
1784.8,38.173,37.893,8.696,0.518,28.8
1784.9,38.278,39.513,8.208,1.245,28.8
1785,38.173,39.403,8.188,1.245,28.8
1785.2,38.173,39.513,8.198,1.185,28.8
1785.2,38.173,39.513,8.188,1.245,28.8
1785.3,38.173,39.513,8.188,1.255,28.8
1785.4,38.173,39.513,8.407,1.444,28.8
1785.6,38.173,39.513,8.178,1.245,28.8
1785.7,38.384,38.319,8.198,1.195,28.8
1785.8,38.173,39.513,8.278,1.325,28.8
1785.9,38.173,39.956,8.188,1.175,28.8
1786,38.173,39.513,8.586,1.634,28.8
1786.1,38.173,41.432,8.168,1.245,28.8
1786.2,38.173,39.513,8.218,1.126,28.8
1786.3,38.173,39.513,8.198,1.225,28.8
1786.4,38.173,39.513,8.178,1.245,28.8
1786.5,38.173,39.184,8.178,1.076,28.8
1786.6,38.173,39.513,9.124,0.528,28.8
1786.7,38.278,39.513,8.198,1.245,28.8
1786.8,36.925,39.513,8.188,1.255,28.8
1786.9,38.173,39.513,8.278,1.335,28.8
1787,38.173,39.513,9.035,0.737,28.8
1787.1,38.918,39.513,8.188,1.245,28.8
1787.2,38.173,39.513,8.198,1.245,28.8
1787.3,38.173,39.513,8.178,1.245,28.8
1787.4,38.173,39.513,8.198,0.757,28.8
1787.5,38.173,39.513,8.975,0.179,28.8
1787.6,38.067,39.513,8.218,1.215,28.8
1787.7,38.173,39.513,8.198,1.195,28.8
1787.8,38.173,39.513,8.178,1.245,28.8
1787.9,39.898,39.513,8.636,1.395,28.8
1788,38.173,39.513,8.208,1.245,28.8
1788.1,38.173,41.201,8.178,1.235,28.8
1788.2,36.925,39.513,8.736,0.418,28.8
1788.4,38.173,39.513,8.198,1.215,28.8
1788.4,38.173,39.513,8.188,1.245,28.8
1788.6,38.173,39.513,9.234,0.08,28.8
1788.7,40.23,39.513,9.234,1.942,28.8
1788.8,38.173,39.513,8.198,1.245,28.8
1788.9,38.173,39.513,8.198,1.255,28.8
1789,38.173,39.513,8.198,1.225,28.8
1789.1,38.173,39.513,8.188,1.245,28.8
1789.2,39.788,39.513,8.178,1.444,28.8
1789.3,39.788,39.623,8.626,1.464,28.8
1789.4,38.278,39.623,8.208,1.245,28.8
1789.5,38.173,39.513,8.198,1.116,28.8
1789.6,38.173,39.513,8.188,1.255,28.8
1789.7,38.491,39.513,8.188,1.245,28.8
1789.8,38.173,39.513,8.198,1.225,28.8
1789.9,38.173,39.513,8.198,1.245,28.8
1790,39.678,39.513,8.178,1.245,28.8
1790.1,38.173,39.513,7.939,0.986,28.8
1790.2,38.278,39.513,8.178,1.175,28.8
1790.3,38.173,39.513,9.234,0.08,28.8
1790.4,38.278,39.513,8.198,1.255,28.8
1790.5,38.173,39.513,9.244,1.743,28.8
1790.6,38.278,39.513,8.208,1.255,28.8
1790.7,37.544,39.403,8.188,1.245,28.8
1790.8,38.173,39.513,8.188,1.305,28.8
1790.9,38.278,39.513,8.188,1.245,28.8
1791,36.416,39.623,8.208,1.265,28.8
1791.1,38.278,39.513,8.278,1.315,28.8
1791.2,38.278,39.513,8.208,1.245,28.8
1791.4,39.678,39.513,8.198,1.185,28.8
1791.5,38.278,39.956,8.188,1.175,28.8
1791.6,38.278,39.513,8.188,1.245,28.8
1791.7,38.278,39.513,8.178,1.245,28.8
1791.8,38.278,39.513,9.224,0.07,28.8
1791.9,38.278,39.513,8.218,1.255,28.8
1792,38.278,39.513,8.198,1.185,28.8
1792.1,38.278,41.317,8.178,1.245,28.8
1792.2,38.278,39.513,9.284,0.408,28.8
1792.3,38.278,39.513,8.188,1.245,28.8
1792.4,38.067,39.513,8.198,1.245,28.8
1792.5,38.278,39.513,8.178,1.255,28.8
1792.6,38.278,39.845,8.686,1.753,28.8
1792.7,38.278,39.513,8.208,1.255,28.8
1792.8,38.173,39.513,8.178,1.245,28.8
1792.9,38.278,39.513,8.417,1.454,28.8
1793,38.278,39.513,9.035,0.1,28.8
1793.1,37.337,39.513,8.198,1.235,28.8
1793.2,38.278,39.513,8.188,1.255,28.8
1793.3,38.278,39.513,8.188,1.245,28.8
1793.4,38.278,39.513,8.178,1.245,28.8
1793.5,38.278,39.513,8.198,1.255,28.8
1793.6,38.278,39.513,8.198,1.245,28.8
1793.7,38.278,39.623,8.656,0.817,28.8
1793.8,38.278,39.513,8.198,1.235,28.8
1793.9,38.278,37.999,8.188,1.245,28.8
1794,38.278,39.513,8.337,1.385,28.8
1794.2,38.278,39.513,8.188,1.255,28.8
1794.2,38.173,39.513,8.168,1.245,28.8
1794.3,38.278,39.513,8.497,0.07,28.8
1794.5,38.278,39.403,8.198,1.245,28.8
1794.6,38.278,39.513,8.198,1.215,28.8
1794.7,38.278,39.403,8.188,1.245,28.8
1794.8,38.597,39.513,8.178,1.225,28.8
1794.9,38.278,39.513,9.045,0.996,28.8
1795,38.173,39.513,9.224,0.07,28.8
1795.1,38.384,39.623,8.566,1.594,28.8
1795.2,38.278,41.317,8.198,1.245,28.8
1795.3,38.278,39.513,8.586,1.614,28.8
1795.4,38.278,39.956,8.178,1.295,28.8
1795.5,38.278,39.513,8.188,1.245,28.8
1795.6,38.278,39.513,9.214,1.315,28.8
1795.7,37.234,39.623,8.238,1.275,28.8
1795.8,38.278,41.317,8.198,1.245,28.8
1795.9,38.278,39.513,8.407,1.454,28.8
1796,38.278,39.513,8.168,1.235,28.8
1796.1,38.278,39.623,8.676,1.305,28.8
1796.2,37.441,39.623,8.447,0.906,28.8
1796.3,38.278,39.623,8.208,1.245,28.8
1796.4,38.173,39.513,8.367,1.365,28.8
1796.5,38.278,39.513,8.347,1.385,28.8
1796.6,38.278,41.432,8.178,1.245,28.8
1796.7,38.173,39.513,8.198,1.255,28.8
1796.8,38.278,39.513,8.208,1.255,28.8
1796.9,38.278,40.972,8.198,1.116,28.8
1797,38.278,39.513,8.287,1.345,28.8
1797.1,38.491,39.513,8.198,1.255,28.8
1797.2,38.278,39.623,8.965,0.08,28.8
1797.4,38.384,39.623,8.208,1.205,28.8
1797.4,38.278,39.513,8.198,1.255,28.8
1797.6,38.278,39.956,8.198,1.315,28.8
1797.7,38.278,39.513,8.208,1.255,28.8
1797.8,38.491,39.513,8.178,1.245,28.8
1797.9,38.278,39.513,8.576,1.644,28.8
1798,38.278,39.956,8.198,1.315,28.8
1798.1,38.278,39.513,8.178,1.235,28.8
1798.2,38.067,39.513,8.178,1.255,28.8
1798.3,38.384,39.623,8.576,1.604,28.8
1798.4,38.278,39.513,8.208,1.255,28.8
1798.5,39.678,39.513,8.198,1.185,28.8
1798.6,38.278,39.513,8.198,1.255,28.8
1798.7,39.678,39.513,8.198,1.315,28.8
1798.8,38.278,39.513,8.188,1.245,28.8
1798.9,38.173,39.623,8.198,1.245,28.8
1799,38.384,39.513,8.208,1.245,28.8
1799.1,38.278,41.201,8.198,1.245,28.8
1799.2,38.278,39.513,8.407,1.444,28.8
1799.3,38.384,39.513,8.218,1.245,28.8
1799.4,38.278,37.999,8.198,1.315,28.8
1799.5,38.278,39.513,9.403,1.165,28.8
1799.6,38.173,39.513,8.188,1.245,28.8
1799.7,38.278,39.513,8.576,1.614,28.8
1799.8,38.278,39.956,8.178,1.165,28.8
1799.9,38.384,39.513,8.208,1.245,28.8
1800,38.278,39.403,8.188,1.245,28.8
1800.2,38.278,39.513,9.124,0.498,28.8
1800.2,38.384,39.513,8.208,1.245,28.8
1800.4,38.173,39.623,9.234,0.08,28.8
1800.5,38.278,39.513,8.337,1.385,28.8
1800.5,38.278,36.538,8.188,1.245,28.8
1800.7,38.278,39.513,8.188,1.225,28.8
1800.8,38.278,39.513,8.198,1.245,28.8
1800.9,38.173,39.513,8.178,1.175,28.8
1801,38.278,39.513,9.274,0.04,28.8
1801.1,38.278,39.513,8.198,1.255,28.8
1801.2,38.278,39.513,8.576,1.614,28.8
1801.3,38.278,39.956,8.178,1.295,28.8
1801.4,38.278,39.403,8.178,1.255,28.8
1801.5,38.278,39.513,9.234,0.179,28.8
1801.6,38.278,39.513,8.188,1.245,28.8
1801.7,39.898,39.513,8.178,1.165,28.8
1801.8,38.384,39.956,8.198,1.245,28.8
1801.9,38.278,39.513,8.208,1.255,28.8
1802,38.278,39.403,8.188,1.245,28.8
1802.1,38.278,39.513,8.178,1.245,28.8
1802.2,38.278,41.432,9.264,1.275,28.8
1802.3,38.278,39.513,8.188,1.225,28.8
1802.4,38.278,39.513,8.208,1.245,28.8
1802.5,39.898,39.513,8.188,1.255,28.8
1802.6,38.278,39.513,8.198,1.245,28.8
1802.7,38.278,39.513,8.188,1.245,28.8
1802.8,38.278,39.513,8.178,1.245,28.8
1802.9,38.278,39.513,9.164,1.813,28.8
1803,38.278,39.513,8.188,1.116,28.8
1803.2,38.278,39.513,8.198,1.245,28.8
1803.3,38.278,39.623,8.208,1.255,28.8
1803.3,38.278,39.513,8.287,1.325,28.8
1803.5,38.278,39.513,8.198,1.245,28.8
1803.6,38.278,39.513,8.188,1.255,28.8
1803.7,38.278,41.201,8.198,1.255,28.8
1803.8,38.278,39.513,8.188,1.215,28.8
1803.9,38.278,39.513,8.188,1.245,28.8
1804,38.173,39.513,8.208,1.126,28.8
1804.1,38.278,39.513,8.347,1.385,28.8
1804.2,38.278,39.513,8.208,1.255,28.8
1804.3,40.008,39.513,8.178,1.245,28.8
1804.4,38.278,39.513,8.208,1.255,28.8
1804.5,38.278,39.513,8.188,1.185,28.8
1804.6,38.278,39.513,8.566,1.604,28.8
1804.7,38.278,39.513,9.244,1.265,28.8
1804.8,38.278,39.513,8.198,1.205,28.8
1804.9,38.278,39.513,8.188,1.245,28.8
1805,37.028,39.513,9.224,0.07,28.8
1805.1,38.278,39.513,8.586,1.624,28.8
1805.2,38.278,41.432,8.188,1.245,28.8
1805.3,38.278,39.513,8.198,1.464,28.8
1805.4,38.278,39.513,8.198,1.245,28.8
1805.5,38.173,39.513,8.188,1.245,28.8
1805.6,38.278,39.513,8.566,0.329,28.8
1805.7,38.384,38.857,8.198,1.255,28.8
1805.8,38.278,39.513,8.198,1.245,28.8
1805.9,38.278,39.513,8.188,1.175,28.8
1806,38.278,39.513,8.188,1.255,28.8
1806.1,38.173,39.513,8.756,1.494,28.8
1806.2,38.278,39.513,8.566,1.604,28.8
1806.4,38.278,39.513,8.188,1.245,28.8
1806.5,39.459,39.513,8.188,1.255,28.8
1806.6,38.384,39.623,8.218,1.255,28.8
1806.7,38.278,39.513,8.198,1.245,28.8
1806.8,38.278,39.513,8.188,1.245,28.8
1806.9,38.278,41.317,8.198,1.255,28.8
1807,38.278,39.513,8.646,0.319,28.8
1807.1,38.278,39.513,8.208,1.255,28.8
1807.2,38.173,39.513,8.188,1.255,28.8
1807.3,38.384,39.513,8.278,1.305,28.8
1807.4,38.278,39.513,8.208,1.255,28.8
1807.5,37.857,39.513,8.198,1.255,28.8
1807.6,38.278,39.513,8.198,1.245,28.8
1807.7,38.278,39.513,8.188,1.175,28.8
1807.8,38.278,39.513,8.198,1.245,28.8
1807.9,38.384,39.293,8.208,1.205,28.8
1808,38.278,39.513,8.576,1.604,28.8
1808.1,38.384,39.513,8.208,1.255,28.8
1808.2,38.918,39.513,8.168,1.245,28.8
1808.3,38.384,39.513,9.005,0.129,28.8
1808.4,38.384,37.893,8.188,1.116,28.8
1808.5,38.384,39.513,8.188,1.235,28.8
1808.6,38.918,39.513,8.178,1.165,28.8
1808.7,38.278,39.513,9.054,0.199,28.8
1808.8,39.898,39.513,8.736,1.464,28.8
1808.9,38.384,39.513,8.198,1.255,28.8
1809,38.384,41.201,8.208,1.255,28.8
1809.2,38.384,39.513,8.198,1.185,28.8
1809.2,38.384,39.513,8.178,1.255,28.8
1809.4,38.384,39.403,8.188,1.245,28.8
1809.5,38.384,39.513,9.234,1.903,28.8
1809.6,38.384,39.513,8.208,1.245,28.8
1809.7,38.384,39.184,8.178,1.255,28.8
1809.8,38.384,39.513,9.035,0.777,28.8
1809.9,38.384,39.513,8.208,1.255,28.8
1810,38.384,39.513,8.198,1.255,28.8
1810.1,38.384,39.513,8.198,1.245,28.8
1810.2,38.384,39.513,8.198,1.235,28.8
1810.3,38.384,39.513,8.208,1.245,28.8
1810.4,38.173,39.513,8.208,1.255,28.8
1810.5,38.384,39.513,8.347,1.385,28.8
1810.6,38.384,39.513,9.214,1.185,28.8
1810.7,38.384,39.513,9.224,0.07,28.8
1810.8,38.384,39.956,8.188,1.175,28.8
1810.9,38.384,39.513,9.234,0.936,28.8
1811,38.491,39.513,8.287,1.175,28.8
1811.1,38.384,39.513,8.198,1.644,28.8
1811.2,38.278,38.641,8.238,1.245,28.8
1811.3,38.384,39.513,8.208,1.245,28.8
1811.4,38.173,39.513,8.178,1.245,28.8
1811.5,38.384,39.513,8.278,1.325,28.8
1811.6,38.384,39.184,8.696,0.11,28.8
1811.7,38.384,39.513,8.208,1.255,28.8
1811.8,38.384,39.513,8.178,1.205,28.8
1811.9,38.384,39.513,8.188,1.245,28.8
1812.1,38.173,39.513,8.746,0.408,28.8
1812.1,38.384,39.403,8.198,1.255,28.8
1812.3,38.384,39.184,8.178,1.165,28.8
1812.3,38.384,39.513,8.178,1.235,28.8
1812.5,39.898,39.403,8.178,1.165,28.8
1812.6,38.384,39.513,8.218,1.255,28.8
1812.7,36.416,39.513,8.188,1.245,28.8
1812.8,38.384,39.513,9.563,0.767,28.8
1812.9,38.384,39.403,8.198,1.255,28.8
1813,38.384,39.513,8.188,1.195,28.8
1813.1,38.384,39.513,9.473,1.355,28.8
1813.2,38.597,39.513,8.427,1.444,28.8
1813.3,38.384,39.513,8.198,1.255,28.8
1813.4,37.962,39.513,8.178,1.305,28.8
1813.5,38.384,39.513,8.178,1.245,28.8
1813.6,38.491,39.513,8.228,1.275,28.8
1813.7,38.384,40.068,8.208,1.255,28.8
1813.8,38.384,39.513,8.586,1.624,28.8
1813.9,38.384,39.513,8.198,1.235,28.8
1814,38.384,39.513,8.188,1.225,28.8
1814.1,38.384,39.513,8.188,1.245,28.8
1814.2,38.278,39.513,8.178,1.106,28.8
1814.3,38.384,39.513,8.178,1.245,28.8
1814.4,38.384,39.513,8.646,0.149,28.8
1814.5,38.384,39.513,9.144,0.976,28.8
1814.6,39.678,39.513,8.198,1.225,28.8
1814.7,38.384,39.513,8.198,1.245,28.8
1814.8,38.173,39.513,8.198,1.185,28.8
1814.9,38.384,39.513,8.188,1.245,28.8
1815.1,38.278,39.513,8.178,1.255,28.8
1815.1,38.384,39.845,9.234,1.863,28.8
1815.2,38.491,39.513,8.208,1.245,28.8
1815.4,38.278,39.513,8.198,0.956,28.8
1815.5,38.384,39.184,8.198,1.185,28.8
1815.6,38.384,39.513,8.198,1.255,28.8
1815.7,38.278,39.513,8.188,1.116,28.8
1815.8,38.384,39.513,8.258,1.305,28.8
1815.9,37.337,39.513,9.254,1.295,28.8
1816,38.384,39.513,8.337,1.385,28.8
1816.1,38.384,39.293,9.234,0.03,28.8
1816.2,38.384,39.845,8.626,1.255,28.8
1816.3,38.384,39.623,9.054,0.458,28.8
1816.4,38.067,39.513,8.208,1.255,28.8
1816.5,37.857,39.513,8.198,1.255,28.8
1816.6,38.384,39.513,8.198,1.245,28.8
1816.7,38.384,39.513,8.188,1.305,28.8
1816.8,38.384,39.513,8.178,1.245,28.8
1816.9,38.173,39.513,9.194,1.245,28.8
1817,38.384,39.513,8.347,1.385,28.8
1817.1,38.384,39.623,8.188,1.255,28.8
1817.2,38.384,39.623,8.527,1.434,28.8
1817.3,38.384,39.956,8.218,1.335,28.8
1817.5,38.384,39.623,8.208,1.245,28.8
1817.5,38.173,39.623,8.198,1.255,28.8
1817.6,38.384,39.623,8.198,1.255,28.8
1817.7,38.384,39.623,8.178,1.106,28.8
1817.8,38.491,39.623,8.218,1.255,28.8
1817.9,38.384,37.999,8.188,1.255,28.8
1818.1,38.384,39.956,8.626,1.783,28.8
1818.2,38.384,39.513,8.208,1.255,28.8
1818.3,38.384,39.623,8.178,1.255,28.8
1818.4,38.384,39.623,9.423,1.185,28.8
1818.5,38.384,39.623,8.198,1.315,28.8
1818.6,38.384,39.623,8.178,1.245,28.8
1818.7,39.134,39.623,8.208,1.265,28.8
1818.8,38.384,41.432,8.198,1.245,28.8
1818.9,38.384,39.623,8.178,1.215,28.8
1819,38.384,39.623,8.198,1.255,28.8
1819.1,37.962,39.623,8.198,1.215,28.8
1819.2,38.384,39.623,8.188,1.245,28.8
1819.3,38.278,39.623,8.238,1.245,28.8
1819.4,38.384,41.548,8.855,1.534,28.8
1819.5,37.649,39.623,8.437,0.896,28.8
1819.6,38.384,39.623,8.198,1.245,28.8
1819.7,38.384,39.623,8.188,1.245,28.8
1819.8,38.384,39.513,9.224,1.245,28.8
1819.9,38.384,39.623,8.178,1.195,28.8
1820,38.384,39.623,8.188,1.245,28.8
1820.1,38.173,39.623,8.716,0.448,28.8
1820.2,38.384,39.623,8.188,1.245,28.8
1820.3,38.384,39.623,8.178,1.215,28.8
1820.4,38.384,39.623,9.224,0.07,28.8
1820.5,38.491,38.641,8.686,1.434,28.8
1820.6,38.384,39.623,8.208,1.245,28.8
1820.7,39.788,39.623,8.198,1.126,28.8
1820.9,38.384,39.623,8.188,1.245,28.8
1821,38.384,39.623,8.686,0.448,28.8
1821.1,38.384,39.623,8.865,0.269,28.8
1821.2,38.384,39.623,8.198,1.255,28.8
1821.3,38.384,39.623,8.198,1.255,28.8
1821.4,38.384,39.623,8.407,1.454,28.8
1821.5,38.384,39.734,8.168,1.245,28.8
1821.6,38.384,39.623,7.879,0.916,28.8
1821.7,38.491,40.292,8.666,1.424,28.8
1821.8,38.384,39.623,8.208,1.245,28.8
1821.9,39.569,39.623,8.198,1.255,28.8
1822,38.384,39.513,8.198,1.245,28.8
1822.1,38.384,39.623,8.586,1.624,28.8
1822.2,38.491,39.734,8.238,1.395,28.8
1822.3,38.384,41.548,8.188,1.255,28.8
1822.4,38.384,39.734,9.084,0.827,28.8
1822.5,38.384,39.623,8.198,1.116,28.8
1822.6,38.384,39.623,8.168,1.245,28.8
1822.7,37.028,39.623,8.178,1.235,28.8
1822.8,38.384,39.623,9.074,0.518,28.8
1822.9,38.491,39.734,8.188,1.305,28.8
1823,38.384,39.623,8.198,1.245,28.8
1823.1,38.384,39.734,9.154,0.976,28.8
1823.2,38.384,39.623,8.198,1.355,28.8
1823.3,38.384,36.538,8.188,1.245,28.8
1823.4,38.384,39.623,8.487,0.1,28.8
1823.5,38.384,39.403,8.178,1.245,28.8
1823.6,38.384,39.623,8.278,1.335,28.8
1823.8,38.384,37.999,8.656,0.508,28.8
1823.8,38.384,39.623,8.188,1.245,28.8
1824,38.384,39.623,8.178,1.165,28.8
1824.1,38.491,39.623,8.198,1.245,28.8
1824.2,38.384,39.623,8.576,1.604,28.8
1824.3,38.384,39.623,8.178,1.255,28.8
1824.4,38.384,39.623,8.586,1.634,28.8
1824.5,38.384,39.403,8.766,0.398,28.8
1824.6,38.384,39.623,8.188,1.245,28.8
1824.7,38.384,39.623,8.198,1.116,28.8
1824.8,38.384,39.623,8.178,1.255,28.8
1824.9,41.702,39.623,8.178,1.245,28.8
1825,38.384,39.623,9.124,0.259,28.8
1825.1,38.384,39.623,8.208,1.245,28.8
1825.2,38.173,39.734,8.198,1.225,28.8
1825.3,38.384,39.623,8.198,1.245,28.8
1825.4,38.597,39.623,8.178,1.225,28.8
1825.5,38.491,38.319,8.198,1.245,28.8
1825.6,38.384,39.623,8.208,1.255,28.8
1825.7,38.384,39.623,8.188,1.175,28.8
1825.8,38.384,39.623,8.178,1.245,28.8
1825.9,37.753,39.734,8.238,1.265,28.8
1826,38.278,39.623,8.178,1.165,28.8
1826.1,38.384,39.623,8.945,0.229,28.8
1826.2,38.384,39.623,8.198,1.255,28.8
1826.3,38.384,39.623,8.796,0.369,28.8
1826.4,38.384,39.734,8.845,0.269,28.8
1826.5,38.384,39.623,8.566,1.594,28.8
1826.7,38.384,39.623,8.198,1.245,28.8
1826.8,38.384,39.734,8.208,1.255,28.8
1826.9,38.384,39.734,8.278,1.335,28.8
1827,38.384,39.734,8.188,1.245,28.8
1827.1,38.384,39.734,9.234,1.195,28.8
1827.2,38.384,39.734,8.347,1.375,28.8
1827.3,38.384,39.623,8.178,1.245,28.8
1827.4,38.384,39.734,8.208,1.265,28.8
1827.5,38.384,39.734,8.417,1.454,28.8
1827.6,38.384,39.734,8.188,1.116,28.8
1827.7,38.491,39.734,8.198,1.245,28.8
1827.8,38.491,39.734,8.208,1.255,28.8
1827.9,38.384,39.734,8.278,1.335,28.8
1828,38.491,39.734,9.224,1.833,28.8
1828.1,38.491,41.432,8.208,1.255,28.8
1828.2,40.119,39.734,8.566,1.594,28.8
1828.3,38.491,38.319,8.188,1.245,28.8
1828.4,38.491,39.734,8.188,1.255,28.8
1828.5,39.788,39.734,8.188,1.245,28.8
1828.6,38.384,39.734,9.294,0.418,28.8
1828.7,38.491,39.734,8.208,1.195,28.8
1828.8,38.491,39.623,9.224,0.07,28.8
1828.9,38.491,39.734,8.935,0.209,28.8
1829.1,38.384,39.734,8.347,1.375,28.8
1829.2,38.491,39.845,8.198,1.225,28.8
1829.2,38.491,39.845,8.218,1.215,28.8
1829.4,38.491,39.734,8.208,1.255,28.8
1829.5,38.384,39.734,8.676,0.05,28.8
1829.6,38.491,41.317,8.198,1.255,28.8
1829.7,38.491,39.845,8.198,1.245,28.8
1829.8,38.491,39.845,8.188,1.245,28.8
1829.9,37.234,39.845,8.278,1.325,28.8
1830,38.491,41.664,8.188,1.245,28.8
1830.1,38.491,39.845,9.144,1.016,28.8
1830.2,38.491,39.845,8.546,1.574,28.8
1830.3,38.491,38.212,9.234,0.08,28.8
1830.4,38.491,39.845,8.865,0.946,28.8
1830.5,38.491,39.845,8.477,1.385,28.8
1830.6,38.491,39.845,8.208,1.245,28.8
1830.7,38.491,39.845,8.407,1.474,28.8
1830.8,38.491,39.956,9.234,1.893,28.8
1830.9,38.491,39.845,8.198,1.265,28.8
1831,38.491,39.623,8.198,1.255,28.8
1831.1,38.491,39.845,8.188,1.245,28.8
1831.2,38.491,39.845,9.244,1.773,28.8
1831.3,38.491,39.845,8.198,1.215,28.8
1831.4,38.491,39.734,8.178,1.255,28.8
1831.5,38.491,41.664,8.188,1.245,28.8
1831.6,38.491,39.845,8.188,1.245,28.8
1831.7,38.384,39.845,8.198,1.225,28.8
1831.8,38.491,39.184,8.188,1.175,28.8
1831.9,38.491,39.845,8.188,1.245,28.8
1832,38.491,39.845,8.188,1.245,28.8
1832.2,38.491,39.845,8.178,1.245,28.8
1832.3,39.788,39.845,8.198,1.245,28.8
1832.4,38.491,39.845,8.347,1.385,28.8
1832.5,38.491,39.293,8.228,1.215,28.8
1832.6,38.491,39.845,9.234,1.215,28.8
1832.7,36.416,39.845,8.198,1.235,28.8
1832.8,38.491,39.845,8.208,1.205,28.8
1832.9,38.491,39.845,8.178,1.245,28.8
1833,38.384,38.966,8.626,1.474,28.8
1833.1,38.491,41.664,8.208,1.255,28.8
1833.2,38.491,39.845,8.218,1.255,28.8
1833.3,39.898,39.845,8.188,1.235,28.8
1833.4,38.491,38.212,8.188,1.245,28.8
1833.5,38.491,39.845,8.188,1.245,28.8
1833.6,38.491,39.845,8.188,1.255,28.8
1833.7,40.008,39.845,8.178,1.215,28.8
1833.8,38.491,39.845,8.756,0.906,28.8
1833.9,38.491,39.845,8.198,1.106,28.8
1834,38.491,39.845,8.188,1.255,28.8
1834.1,38.491,39.845,8.188,1.245,28.8
1834.2,38.491,39.845,9.074,0.1,28.8
1834.3,38.811,40.858,8.208,1.255,28.8
1834.4,38.491,39.845,8.208,1.245,28.8
1834.5,38.491,39.845,8.208,1.245,28.8
1834.7,39.898,39.845,8.278,1.305,28.8
1834.7,38.491,39.623,8.188,1.245,28.8
1834.8,38.491,39.845,8.188,1.245,28.8
1835,38.491,39.845,9.005,0.628,28.8
1835.1,40.008,39.845,8.188,1.215,28.8
1835.2,38.491,37.367,8.188,1.185,28.8
1835.3,38.491,39.845,9.503,1.574,28.8
1835.4,38.491,39.845,8.188,1.245,28.8
1835.5,37.649,39.845,8.198,1.245,28.8
1835.6,39.898,39.845,8.218,1.255,28.8
1835.7,38.491,39.734,8.198,1.136,28.8
1835.8,38.491,39.845,8.178,1.235,28.8
1835.9,38.491,39.845,8.188,1.245,28.8
1836,38.491,39.845,8.188,1.245,28.8
1836.1,38.384,39.845,9.074,0.06,28.8
1836.2,38.491,39.075,8.198,1.255,28.8
1836.3,38.491,39.845,8.188,1.245,28.8
1836.4,38.491,39.845,8.188,1.245,28.8
